binary_index,state,event,time,orbital_period,eccentricity,lg_mtransfer_rate,step_names,step_times,S1_state,S1_mass,S1_log_R,S1_log_L,S1_lg_mdot,S1_he_core_mass,S1_he_core_radius,S1_co_core_mass,S1_co_core_radius,S1_center_h1,S1_center_he4,S1_surface_h1,S1_surface_he4,S1_surf_avg_omega_div_omega_crit,S1_spin,S2_state,S2_mass,S2_log_R,S2_log_L,S2_lg_mdot,S2_he_core_mass,S2_he_core_radius,S2_co_core_mass,S2_co_core_radius,S2_center_h1,S2_center_he4,S2_surface_h1,S2_surface_he4,S2_surf_avg_omega_div_omega_crit,S2_spin
59357,detached,,4047630226.1586757,97.16890359711523,0.9716434144563023,,step_SN,0.0029032230377197266,BH,3.6080708959489427,-4.814850234551946,,,,,6.053474917940979,,,,,,,0.04933131464003266,H-rich_Core_H_burning,2.9594699080692988,0.0827251339500186,2.1152746221821923,,0.0,,0.0,0.0,0.729578439004421,0.27028248463201227,0.750658,0.24917348010462664,0.23874714726732024,8.200427300997983
97472,detached,CC2,992757661.8590673,2.5210204247595565,0.0,-70.12147465467162,step_CO_HMS_RLO,0.06065058708190918,BH,3.1398028416928967,-4.875222918890297,,-70.12147465467162,,,4.90024502218452,,,,,,,0.6442060655244254,H-rich_Core_H_burning,0.43408681369693797,-1.762341617884978,0.5051966254432978,-10.81154376803858,0.43408681369693797,0.010054075590756271,0.43408681369693797,0.008619132294342548,0.10557527901957148,0.1626048117551111,0.1690169362726567,0.8308123260126208,0.005155788807127303,19.502975509014682
110308,detached,,3089657733.8872633,9.37968338405624,0.5634733561261467,,step_SN,0.0038213729858398438,BH,4.18981389711343,-4.749930564143893,,,,,6.531834242268785,,,,,,,1.9183606063914416e-05,H-rich_Core_H_burning,2.5944856520098982,0.054195577266620824,1.9103429392709468,,0.0,,0.0,0.0,0.7347171271864597,0.26514343493818643,0.7506579999999995,0.24917348010462675,0.03792543216553864,1.320116397698255
110579,detached,,3924979690.5605974,19.175380999014457,0.7021479430513837,,step_SN,0.003498554229736328,BH,3.9875112382512956,-4.771423377007836,,,,,6.368773604065325,,,,,,,1.2439171412562266e-05,H-rich_Core_H_burning,2.9808307138478645,0.08394149581978348,2.125224235341475,,0.0,,0.0,0.0,0.7310275693243692,0.2688333593386806,0.7506579999999999,0.2491734801046266,0.0549677529533372,1.8881914622139426
111457,detached,,7107142670.187798,78.3611894404755,0.9334345516614307,,step_SN,0.0016956329345703125,BH,2.768363963434663,-4.929902109800796,,,,,5.316205665511832,,,,,,,0.0034145072849159574,H-rich_Core_H_burning,2.67053306701047,0.059913749633280965,1.9554195870312179,,0.0,,0.0,0.0,0.7340893616381733,0.2657713091287296,0.7506579999999996,0.2491734801046268,0.06105934951178492,2.1190587776322674
120778,detached,,8935059795.08915,1.837926817366654,0.23418470258494775,,step_SN,0.0036666393280029297,BH,4.189815247247026,-4.7499304241960365,,,,,6.531836522733862,,,,,,,4.5958351373375636e-05,H-rich_Core_H_burning,2.947206165411189,0.08128633601852234,2.107866884324295,,0.0,,0.0,0.0,0.7314594651418506,0.26840144352945694,0.7506579999999996,0.24917348010462653,0.05629884782882884,1.9355445946980097
120998,detached,,387875668.4812719,1.0770967956282924,0.5345753434377787,,step_SN,0.0011987686157226562,BH,2.532507361663665,-4.968574580603264,,,,,5.036353133150004,,,,,,,0.007113592415651771,H-rich_Core_H_burning,2.053071505283259,0.01592187414275441,1.532999957083163,,0.0,,0.0,0.0,0.7418387830260411,0.2580171381738744,0.7506579999999969,0.2491734801046273,0.02415303666111244,0.86860798319793
162848,detached,,8170793560.910787,122.96606314652784,0.9322713403511264,,step_SN,0.0033407211303710938,BH,3.2039845198911667,-4.866434887958319,,,,,5.751868714379039,,,,,,,0.00015048133643164206,H-rich_Core_H_burning,2.551549150839996,0.05080390337010934,1.8835719318021533,,0.0,,0.0,0.0,0.7359366820080513,0.263923777752446,0.7506579999999994,0.24917348010462675,0.05018344214785481,1.7508117537235484
171080,detached,,742088343.1747963,1.6324558580764492,0.4341286221986041,,step_SN,0.002218961715698242,BH,2.768363963434663,-4.929902109800796,,,,,5.316205665511832,,,,,,,0.02703122936374637,H-rich_Core_H_burning,1.814509139084191,0.0018715442490697075,1.3289631580617296,,0.0,,0.0,0.0,0.7399853351220563,0.2598673044759942,0.7506579999999701,0.24917348010462706,0.047545034256844074,1.7432624516853634
173600,detached,,7562842081.747116,2.0434239196918726,0.9145035303847115,,step_SN,0.003693103790283203,BH,3.366859548826774,-4.844900297241219,,,,,5.900829020680579,,,,,,,6.1363401083982345e-06,H-rich_Core_H_burning,2.39218812661118,0.03932284983408477,1.7816708164521042,,0.0,,0.0,0.0,0.7370966966042343,0.26276327091420926,0.7506579999999989,0.24917348010462703,0.037066978270850565,1.3031789245453023
