binary_index,state,event,time,orbital_period,eccentricity,lg_mtransfer_rate,step_names,step_times,S1_state,S1_mass,S1_log_R,S1_log_L,S1_lg_mdot,S1_he_core_mass,S1_he_core_radius,S1_co_core_mass,S1_co_core_radius,S1_center_h1,S1_center_he4,S1_surface_h1,S1_surface_he4,S1_surf_avg_omega_div_omega_crit,S1_spin,S2_state,S2_mass,S2_log_R,S2_log_L,S2_lg_mdot,S2_he_core_mass,S2_he_core_radius,S2_co_core_mass,S2_co_core_radius,S2_center_h1,S2_center_he4,S2_surface_h1,S2_surface_he4,S2_surf_avg_omega_div_omega_crit,S2_spin
59357,RLO2,oRLO2,4200035975.928222,0.46399877551824065,0.0,,step_detached,0.14115357398986816,BH,3.6080708959489427,-4.814850234551946,,-99.0,,,6.053474917940979,,,,,,,0.04933131464003266,H-rich_Core_H_burning,2.9595114239896176,0.210401598885763,2.314063790931896,-12.33575371125392,0.0,,0.0,0.0,0.3685238159814647,0.6313375741748382,0.7506579999999999,0.24917348010462667,0.2685787919412713,8.210982909188425
97472,ERR,FAILED,992757661.8590673,2.5210204247595565,0.0,-70.12147465467162,,,BH,3.1398028416928967,-4.875222918890297,,-70.12147465467162,,,4.90024502218452,,,,,,,0.6442060655244254,H-rich_Core_H_burning,0.43408681369693797,-1.762341617884978,0.5051966254432978,-10.81154376803858,0.43408681369693797,0.010054075590756271,0.43408681369693797,0.008619132294342548,0.10557527901957148,0.1626048117551111,0.1690169362726567,0.8308123260126208,0.005155788807127303,19.502975509014682
110308,RLO2,oRLO2,3394272563.2721453,2.7057901236205173,0.0,,step_detached,0.2778446674346924,BH,4.18981389711343,-4.749930564143893,,-13.263376496015132,,,6.531834242268785,,,,,,,1.9183606063914416e-05,H-rich_Shell_H_burning,2.591615690045223,0.6961232436017798,2.4055406347923265,-10.830536773961159,0.34437020228398746,,0.0,0.0,0.0,0.9998614913691275,0.7506580000000003,0.24917348010462703,0.06689285752587115,1.8649386457181558
110579,RLO2,oRLO2,4144889797.0113826,3.115476474253584,0.0,,step_detached,0.258502721786499,BH,3.9875112382512956,-4.771423377007836,,-14.267447025867883,,,6.368773604065325,,,,,,,1.2439171412562266e-05,H-rich_Shell_H_burning,2.9883379440928524,0.761178469142622,2.630705821732564,-11.05289747589665,0.4032922726234237,,0.0,0.0,3.4008103272212355e-41,0.999861507941517,0.7506579999999997,0.24917348010462653,0.07248496375130967,2.0297658856415124
111457,RLO2,oRLO2,7390176544.563205,1.3459756581852869,0.0,,step_detached,0.2612733840942383,BH,2.768363963434663,-4.929902109800796,,-99.0,,,5.316205665511832,,,,,,,0.0034145072849159574,H-rich_Shell_H_burning,2.6691376291814204,0.5077418474540936,2.4325982544499203,-12.13612809915118,0.3160257881701171,,0.0,0.0,0.0,0.9998614949101603,0.7506579999999993,0.2491734801046267,0.0804244979486975,2.1488046736306217
120778,RLO2,oRLO2,9160496101.237545,1.2383464655470093,0.0,,step_detached,0.2563912868499756,BH,4.189815247247026,-4.7499304241960365,,-14.162343551701559,,,6.531836522733862,,,,,,,4.5958351373375636e-05,H-rich_Shell_H_burning,2.943264558346314,0.49055364892085207,2.5758288924287007,-11.83136863120274,0.33508366997170225,,0.0,0.0,3.1758032555343582e-24,0.9998615062135892,0.750658,0.2491734801046264,0.18329932531657928,4.748868468269521
120998,RLO2,oRLO2,919753680.4536257,0.6059256782481662,0.0,,step_detached,0.3142225742340088,BH,2.532507361663665,-4.968574580603264,,-15.218912580503053,,,5.036353133150004,,,,,,,0.007113592415651771,H-rich_Shell_H_burning,2.052220198217752,0.23439721474488293,1.9473442446451996,-13.043781344530942,0.18514490337111497,,0.0,0.0,1.3602165470136219e-06,0.9998601021386371,0.7506579999999962,0.24917348010462717,0.2925579121304511,7.727055865992521
162848,RLO2,oRLO2,8488216779.077305,2.1680425697723047,0.0,,step_detached,0.3055379390716553,BH,3.2039845198911667,-4.866434887958319,,-99.0,,,5.751868714379039,,,,,,,0.00015048133643164206,H-rich_Shell_H_burning,2.548422087594346,0.6344308413671897,2.3773516553272276,-11.370900084456503,0.3314543946423003,,0.0,0.0,0.0,0.9998614894446576,0.7506579999999994,0.2491734801046268,0.06489956752867868,1.7771635047321432
171080,RLO2,oRLO2,1493841207.8547149,0.7196207504029997,0.0,,step_detached,0.27183985710144043,BH,2.768363963434663,-4.929902109800796,,-15.963374597756236,,,5.316205665511832,,,,,,,0.02703122936374637,H-rich_Shell_H_burning,1.8126407183121978,0.26190373829343105,1.790457997971596,-13.317403413993514,0.17550221452419412,,0.0,0.0,3.610718049630695e-15,0.9998614338846898,0.75065799999997,0.24917348010462706,0.25570539939699966,6.660070135095338
173600,initial_RLOF,,7562842081.747116,2.0434239196918726,0.9145035303847115,,step_detached,0.13930630683898926,BH,3.366859548826774,-4.844900297241219,,,,,5.900829020680579,,,,,,,6.1363401083982345e-06,H-rich_Core_H_burning,2.389861523768919,0.03924706038863334,1.780338248024996,,0.0,,0.0,0.0,0.7367732551740421,0.2630867284813727,0.7506579999999989,0.24917348010462703,0.0370669782708506,1.3031789245453023
174389,initial_RLOF,,2720951042.619276,0.6308041015154304,0.7470761629432692,,step_detached,0.13451528549194336,BH,2.768363963434663,-4.929902109800796,,,,,5.316205665511832,,,,,,,0.004512142661833562,H-rich_Core_H_burning,2.611726701573412,0.05546337703622143,1.920588068391098,,0.0,,0.0,0.0,0.7346746551437748,0.26518593057118767,0.7506579999999995,0.24917348010462678,0.05871079904968643,2.042507851625601
175356,RLO2,oRLO2,3716804467.004091,2.724975653730939,0.0,,step_detached,0.3142426013946533,BH,2.904286744790452,-4.909085804352956,,-99.0,,,5.459494460807832,,,,,,,6.911311468702175e-05,H-rich_Shell_H_burning,2.3779985606980274,0.6912554758060634,2.2683327867291463,-10.82808933325443,0.3179652465122753,,0.0,0.0,0.0,0.9998614808943908,0.7506579999999994,0.24917348010462723,0.05007522897214809,1.40727756680872
195469,RLO2,oRLO2,1704675831.6303606,1.672686782265171,0.0,,step_detached,0.2807619571685791,BH,4.189815247247026,-4.7499304241960365,,-99.0,,,6.531836522733862,,,,,,,0.00010067227955835894,H-rich_Shell_H_burning,2.992956099207904,0.5803545916155409,2.6196153909794955,-11.777526821452666,0.36935493589533425,,0.0,0.0,0.0,0.999861508149095,0.7506579999999997,0.24917348010462637,0.10328871841362744,2.7247236444745804
196434,ERR,FAILED,2447819793.0459447,2.190749156687554,0.0,-79.54250478329158,,,BH,2.557224341930323,-4.964356467292255,,-79.54250478329158,,,,,,,,,,0.35516125731016834,H-rich_Core_H_burning,0.5953180964186335,-1.258974217151944,1.7265994919152474,-9.510114552575606,0.5953180964186335,0.05508403972876228,0.5953180964186335,0.011164274955321988,0.0876557197499329,0.11304843881770271,0.1167603413586129,0.8830804755655208,0.00937362752576573,11.883806550965101
221891,RLO2,oRLO2,6761767748.3654175,1.5013365746125469,0.0,,step_detached,0.30094265937805176,BH,3.2039845198911667,-4.866434887958319,,-99.0,,,5.751868714379039,,,,,,,0.0007739610087940207,H-rich_Shell_H_burning,2.329392001241574,0.5131299642636803,2.2277985879461513,-11.9522954748109,0.2882478599118353,,0.0,0.0,0.0,0.9998614782078391,0.7506579999999985,0.24917348010462695,0.06636443622695189,1.7702328972851622
226689,RLO2,oRLO2,6499262394.747342,2.656247126128285,0.0,,step_detached,0.35333871841430664,BH,3.6080708959489427,-4.814850234551946,,-99.0,,,6.053474917940979,,,,,,,1.3769262255788265e-05,H-rich_Shell_H_burning,2.9408521801278122,0.714510594380541,2.6047548419796036,-11.327456602997538,0.39055348849246774,,0.0,0.0,0.0,0.9998615061139687,0.7506579999999998,0.24917348010462623,0.08968829364604157,2.474485722501511
233722,RLO2,oRLO2,5065164323.456092,4.206925579182823,0.0,,step_detached,0.32778048515319824,BH,3.6080708959489427,-4.814850234551946,,-12.73472221274537,,,6.053474917940979,,,,,,,1.5723305892107478e-07,H-rich_Shell_H_burning,2.9622325475004248,0.8488541953245451,2.615808283483958,-10.3190336361039,0.409261905598518,,0.0,0.0,0.0,0.9998615055313236,0.7506580000000003,0.24917348010462664,0.06834794326826454,1.9783357845104657
234382,RLO2,oRLO2,3276252892.371455,0.2937445089190545,0.0,,step_detached,0.540708065032959,BH,2.6808156357782433,-4.94385834922961,,-14.700597425051349,,,,,,,,,,0.3500296840086254,H-rich_Core_H_burning,0.6229993771633242,-0.1611488116014289,-0.3430643081340937,-13.703848903189323,0.0,,0.0,0.0,0.12220943102698985,0.8776424108993993,0.7506579858192163,0.2491734801046277,0.28645510723989687,16.342841371466346
248026,RLO2,oRLO2,5483392052.021633,1.4330990704722646,0.0,,step_detached,0.311476469039917,BH,4.405338627598393,-4.728145999888911,,-99.0,,,6.698522427116984,,,,,,,0.00039430780541722206,H-rich_Shell_H_burning,2.9323695328556676,0.5312869010390218,2.580254714806914,-11.83799725199621,0.348796908880393,,0.0,0.0,0.0,0.9998615057787797,0.7506579999999999,0.24917348010462653,0.08613066457303757,2.2502316165861505
261273,initial_RLOF,,2152134567.9005146,1.6220449666730083,0.7174034679848635,,step_detached,0.12073373794555664,BH,2.5325073616636624,-4.968574580603265,,,,,5.036353133150004,,,,,,,0.0003197408663042585,H-rich_Core_H_burning,2.3858245834323344,0.038957967312303096,1.7776592544428784,,0.0,,0.0,0.0,0.7368185618203551,0.2630414031185519,0.7506579999999989,0.24917348010462703,0.04001181875459078,1.406994048341709
276830,initial_RLOF,,6695119623.637904,1.574808582263946,0.8434861448918266,,step_detached,0.10352683067321777,BH,2.63339542814517,-4.9516092198261745,,,,,5.175142268801077,,,,,,,0.0012428178292059919,H-rich_Core_H_burning,2.2432356844530372,0.028861919956312966,1.67835590544277,,0.0,,0.0,0.0,0.7388345668316464,0.261024312698501,0.750657999999998,0.2491734801046272,0.03425230672811149,1.2148366271931177
290014,RLO2,oRLO2,7811167434.40196,0.8957569455480041,0.0,,step_detached,0.2635953426361084,BH,2.9042867447904768,-4.909085804352952,,-14.464169645191,,,5.459494460807883,,,,,,,2.904869663668838e-07,H-rich_Shell_H_burning,2.694228099024727,0.39020769945241857,2.4135038629020484,-12.129895028215177,0.2836919186987188,,0.0,0.0,4.46843787520765e-12,0.9998614960142198,0.7506579999999995,0.2491734801046269,0.11322758954504986,2.929865058097962
313170,RLO2,oRLO2,2659663446.5990844,0.9331974400571497,0.0,,step_detached,0.288623571395874,BH,5.414285081316314,-4.63858417789236,,-14.187380450378491,,,7.404254425094097,,,,,,,0.0014851824976542217,H-rich_Shell_H_burning,2.990140684769885,0.40683164398559385,2.5660194790989217,-11.822232630465521,0.32226258079479836,,0.0,0.0,3.4778444879407206e-09,0.9998615045720088,0.7506580000000005,0.24917348010462664,0.12973982325009065,3.3401223010695387
320036,ERR,FAILED,2609161736.1310916,2.8809656932358094,0.0,-76.33134578949098,,,BH,3.135877823203582,-4.875766163259972,,-76.33134578949098,,,5.036353133150004,,,,,,,0.5923759658336235,H-rich_Core_H_burning,0.5250207730835587,-1.7982687132706365,0.8869388083965148,-10.645266950184913,0.5250207730835587,0.010577251492894978,0.5250207730835587,0.00890571731728589,0.08360262591075658,0.10782121654164709,0.13460036731925842,0.8652375749511376,0.00412078276202191,14.121054706563575
325486,RLO2,oRLO2,3671011653.0429993,2.2557405932039187,0.0,,step_detached,0.31912779808044434,BH,2.9042867447904768,-4.909085804352952,,-12.660507207074572,,,5.459494460807883,,,,,,,0.00016070424332261676,H-rich_Shell_H_burning,2.2083766540975707,0.6242071702018319,2.1511473545611914,-11.006143796100366,0.29126016936680804,,0.0,0.0,0.0,0.9998614708135644,0.7506579999999977,0.24917348010462714,0.12759542865567347,3.5296973190403858
349017,RLO2,oRLO2,8030893455.188855,3.062450326077842,0.0,,step_detached,0.3013789653778076,BH,4.405338627598393,-4.728145999888911,,-99.0,,,6.698522427116984,,,,,,,6.588743842301823e-06,H-rich_Shell_H_burning,2.943893820477687,0.7517887976062227,2.6072547256105434,-11.052416081526907,0.396386058510517,,0.0,0.0,0.0,0.9998615062187242,0.7506579999999999,0.24917348010462645,0.05306575355730904,1.4833318645557232
350035,RLO2,oRLO2,5247620713.656767,0.5577323572698827,0.0,,step_detached,0.18601250648498535,BH,4.88466580331354,-4.683290441351179,,-99.0,,,7.043381971891779,,,,,,,0.024345552716911988,H-rich_Core_H_burning,2.9509613163452544,0.25728276714464476,2.3573012514987335,-12.251810001831792,0.0,,0.0,0.0,0.26278145617456034,0.7370799551107357,0.7506580000000003,0.24917348010462667,0.2567546136701033,7.667403444084445
352033,RLO2,oRLO2,6087423582.7800045,0.656167145863246,0.0,,step_detached,0.20533275604248047,BH,2.63339542814517,-4.9516092198261745,,-15.81080215170297,,,5.175142268801077,,,,,,,0.0003705680204187609,H-rich_Core_H_burning,2.4759227912562594,0.28819908630693053,2.150935217233065,-12.677136207199343,0.0,,0.0,0.0,0.07198732869349328,0.9278741035982202,0.750657999999999,0.24917348010462695,0.13262773918892945,3.8808293744302658
391801,RLO2,oRLO2,8465958489.368,1.5935949999851529,0.0,,step_detached,0.30033111572265625,BH,3.789915462068193,-4.793495774379469,,-14.270121941540005,,,6.208899975722539,,,,,,,0.00026402454786191633,H-rich_Shell_H_burning,2.418673790980914,0.5333851721926794,2.288182516127975,-12.010342659289373,0.3009645464243294,,0.0,0.0,0.0,0.9998614830361087,0.7506579999999989,0.24917348010462706,0.09726821631516977,2.5999096005390845
395894,RLO2,oRLO2,10533995930.448235,0.3405525990721539,0.0,,step_detached,0.4384598731994629,BH,2.7402722533925843,-4.934331583789277,,-14.518388580325924,,,,,,,,,,0.3095714324976932,H-rich_Core_H_burning,0.6666428121021664,-0.10847992332371793,-0.1557331472846598,-13.499012892216287,0.0,,0.0,0.0,0.08352749120426799,0.9163273692926653,0.7506579967001245,0.24917348010462717,0.28650189438354673,13.820844432801255
402391,RLO2,oRLO2,7598473851.62878,0.7254053601715337,0.0,,step_detached,0.3543064594268799,BH,2.5325073616636624,-4.968574580603265,,-15.40582303172181,,,5.036353133150004,,,,,,,0.001782857705271039,H-rich_Shell_H_burning,2.260797778267593,0.302788274320869,2.123113027032313,-12.700171577586392,0.22003517109798093,,0.0,0.0,7.43947799430775e-10,0.9998614733795339,0.7506579999999976,0.2491734801046271,0.20737959006960807,5.423897989162706
405001,RLO2,oRLO2,7822833882.024426,1.1806929316337371,0.0,,step_detached,0.3395354747772217,BH,2.63339542814517,-4.9516092198261745,,-99.0,,,5.175142268801077,,,,,,,0.004266494337163631,H-rich_Shell_H_burning,2.2259701756655237,0.4402735641277766,2.1471518962256604,-12.679866356139296,0.2632423411511732,,0.0,0.0,0.0,0.9998614719419122,0.7506579999999978,0.24917348010462714,0.06319436141450191,1.664259127601257
405503,RLO2,oRLO2,1738805584.0521564,1.016297899241543,0.0,,step_detached,0.32851409912109375,BH,2.9042867447904768,-4.909085804352952,,-99.0,,,5.459494460807883,,,,,,,0.0024916577203561068,H-rich_Shell_H_burning,1.977423747840179,0.3751641655107273,1.9562514534932927,-12.338693108445868,0.22526089115609368,,0.0,0.0,0.0,0.9998614526821733,0.7506579999999932,0.2491734801046271,0.06180794938299849,1.6159741672609522
448825,RLO2,oRLO2,1461527210.2766163,0.7374685086508815,0.0,,step_detached,0.1989898681640625,BH,2.9042867447904768,-4.909085804352952,,-15.294176637910462,,,5.459494460807883,,,,,,,0.000774120488783801,H-rich_Shell_H_burning,2.150204385111589,0.2960892516262852,2.048477203499701,-12.852198520856014,0.2079941760979174,,0.0,0.0,7.621428730880673e-12,0.9998614669044542,0.7506579999999978,0.24917348010462725,0.24969539254705367,6.535057660652298
460424,RLO2,oRLO2,3468581849.9913383,1.528771821133299,0.0,,step_detached,0.34223318099975586,BH,2.9042867447904706,-4.909085804352953,,-99.0,,,5.45949446080787,,,,,,,0.001179013916539744,H-rich_Shell_H_burning,2.6705326004627024,0.5434746651713972,2.438204374966719,-11.906952362995378,0.32411458492383644,,0.0,0.0,0.0,0.9998614949717807,0.7506579999999996,0.24917348010462675,0.085553730242129,2.341782320097791
525765,RLO2,oRLO2,1003324838.1023268,1.3451634495450526,0.0,,step_detached,0.3231544494628906,BH,4.636913352530971,-4.705896316526309,,-99.0,,,6.868651155697546,,,,,,,0.0003850201085548517,H-rich_Shell_H_burning,2.7150949854550657,0.49961982721923015,2.458943797784864,-12.076727536151814,0.31944877889193446,,0.0,0.0,0.0,0.9998614969047327,0.750658,0.24917348010462695,0.07076711924827582,1.8527403489441436
526672,ERR,FAILED,7381495531.257696,1.827988688280935,0.0,-10.067805062325135,,,BH,7.82617857298354,-4.478575543928879,,-12.753278291989325,,,,,,,,,,0.6665532274126071,H-rich_Core_H_burning,1.9052681879031534,0.4754609705618045,3.2568913246540356,-5.210637636611532,1.9052681879031534,2.9885530578036583,1.9052681879031534,0.09437677191379101,0.14155525744029349,0.2501935801391389,0.08973283376770233,0.910096644133277,0.3820507204446558,19.987052753033616
547427,RLO2,oRLO2,8367256097.742865,1.076648537576595,0.0,,step_detached,0.23772597312927246,BH,4.636913352530971,-4.705896316526309,,-99.0,,,6.868651155697546,,,,,,,0.001340563415138682,H-rich_Shell_H_burning,2.989730489911761,0.45071500101505885,2.585415492880498,-11.79555971427741,0.3310152088537046,,0.0,0.0,1.913272386008273e-15,0.9998615080234249,0.7506579999999997,0.24917348010462637,0.14937779095030537,3.8470056825114702
562946,RLO2,oRLO2,9806968820.350105,2.3085446525341,0.0,,step_detached,0.2898578643798828,BH,3.6080708959489427,-4.814850234551946,,-99.0,,,6.053474917940979,,,,,,,6.637290962525387e-05,H-rich_Shell_H_burning,2.5002240984525277,0.6470036673583696,2.3477210059804006,-11.06894786838985,0.32760174422380955,,0.0,0.0,0.0,0.9998614871893032,0.750657999999999,0.2491734801046269,0.0743981100915291,2.049691087262367
