binary_index,state,event,time,orbital_period,eccentricity,lg_mtransfer_rate,step_names,step_times,S1_state,S1_mass,S1_log_R,S1_log_L,S1_lg_mdot,S1_he_core_mass,S1_he_core_radius,S1_co_core_mass,S1_co_core_radius,S1_center_h1,S1_center_he4,S1_surface_h1,S1_surface_he4,S1_surf_avg_omega_div_omega_crit,S1_spin,S2_state,S2_mass,S2_log_R,S2_log_L,S2_lg_mdot,S2_he_core_mass,S2_he_core_radius,S2_co_core_mass,S2_co_core_radius,S2_center_h1,S2_center_he4,S2_surface_h1,S2_surface_he4,S2_surf_avg_omega_div_omega_crit,S2_spin
174389,detached,CC1,2720951042.619276,0.9356407801491402,0.0,,step_detached,0.7429637908935547,stripped_He_Core_C_depleted,7.178010742968227,-0.027492177634172842,5.306571750101945,-6.112471388710617,7.178010742968227,,5.316205665511832,0.08948965417082208,0.0,1.2125792413984599e-12,1e-99,0.9998579999999954,0.011612321599213672,0.039368244677921944,H-rich_Core_H_burning,2.617163910012055,0.05571713376781172,1.923452257758734,-13.147471070026619,0.0,,0.0,0.0,0.7352529416195066,0.2646076413679058,0.7506579999999995,0.24917348010462675,0.05871079904968591,2.042507851625601
175356,detached,CC1,3341765244.897574,2.0229727703430926,0.0,,step_detached,0.5406515598297119,stripped_He_Core_C_depleted,7.3289788980583355,-0.03736688372881602,5.319327986498904,-6.100117768867436,7.3289788980583355,,5.459494460807832,0.09027067217803933,0.0,1.2498753423794613e-12,1.0000000783731537e-99,0.9998579999999958,0.00017000335618707303,0.000570423641884216,H-rich_Core_H_burning,2.377644812452133,0.03838915732297064,1.7722720679506079,-13.457729555801107,0.0,,0.0,0.0,0.7368428935389251,0.2630170371702522,0.7506579999999988,0.24917348010462706,0.03828424234232418,1.34668385824578
195469,detached,CC1,1486707900.4509637,1.5850778959815035,0.0,,step_detached,0.6590170860290527,stripped_He_Core_C_depleted,8.47867161781852,-0.0945026248039837,5.404985541505178,-6.007865570865701,8.47867161781852,,6.531836522733862,0.0978214036654668,0.0,2.099443249184278e-12,9.99999951007658e-100,0.9998579999999943,0.00017169956591146925,0.0005541104659155434,H-rich_Core_H_burning,2.9921729504227184,0.08483827038180912,2.1310783717270407,-12.72818124031489,0.0,,0.0,0.0,0.7308844119961088,0.26897652331889993,0.7506579999999998,0.2491734801046266,0.06374385949610101,2.188839734786652
196434,RLO2,oRLO2,2409802690.970143,0.9817300459974154,0.0,,step_detached,0.20877742767333984,NS,2.282370078084411,-4.7456867466967045,,-99.0,,,,,,,,,,0.0,H-rich_Core_H_burning,5.379567075211545,0.5487676702709551,3.355426122492953,-10.283894800959159,0.0,,0.0,0.0,0.12714103928351933,0.8727204351838155,0.7506579999999983,0.24917348010462634,0.5995557780242307,16.105669253164866
221891,detached,CC1,6368838280.553327,1.165464614040417,0.0,,step_detached,0.687716007232666,stripped_He_Core_C_depleted,7.640581186097479,-0.05341089370111309,5.343768672678212,-6.067198974836621,7.640581186097479,,5.751868714379039,0.09342074219934973,0.0,1.3396623374857783e-12,1.0000000000000012e-99,0.9998580000000007,0.0016577273918970217,0.0055243088262893515,H-rich_Core_H_burning,2.329963455647993,0.03500409883514736,1.7397939890197556,-13.524153453108342,0.0,,0.0,0.0,0.7374274005589018,0.2624322503820284,0.7506579999999983,0.24917348010462698,0.046919168677313244,1.6549565221469345
226689,detached,CC1,6271983397.307572,2.6092556792020924,0.0,,step_detached,0.6685459613800049,stripped_He_Core_C_depleted,7.96538052386464,-0.07003635824348962,5.368522187783151,-6.043199586690513,7.96538052386464,,6.053474917940979,0.09516672266255853,0.0,1.7585396941190497e-12,1.0000000000000014e-99,0.9998580000000001,2.681537806505792e-05,8.810914297243515e-05,H-rich_Core_H_burning,2.9442188277091343,0.08106440611261871,2.1063562886910856,-12.778724458481166,0.0,,0.0,0.0,0.7314477357262161,0.26841317139538173,0.7506579999999996,0.24917348010462653,0.06449447701874268,2.2173861375645396
233722,detached,CC1,4841658171.360627,6.403807978065857,0.0,,step_detached,0.6769397258758545,stripped_He_Core_C_depleted,7.96538052386464,-0.07003635824348962,5.368522187783151,-6.043199586690513,7.96538052386464,,6.053474917940979,0.09516672266255853,0.0,1.7585396941190497e-12,1.0000000000000014e-99,0.9998580000000001,3.0620841124016883e-07,1.00613016232199e-06,H-rich_Core_H_burning,2.9633000990559,0.08280909032717068,2.1167519976165647,-12.756918607793894,0.0,,0.0,0.0,0.7303290096978242,0.2695319126813891,0.7506579999999999,0.24917348010462662,0.042714842331252625,1.4674821859484377
234382,RLO2,oRLO2,1182021655.197782,2.5565252370270115,0.0,,step_detached,0.36765384674072266,NS,2.3973551860869295,-4.7456867466967045,,-99.0,,,,,,,,,,0.0,H-rich_Shell_H_burning,7.175545829897826,0.8779293873089529,4.008115166638237,-10.196623647754686,1.6580895443820107,,0.0,0.0,1.886808458928347e-42,0.9998602168633515,0.7506579999999835,0.24917348010462625,0.7727117118199237,16.802023144810857
248026,detached,CC1,5255146609.668422,1.1463748396845217,0.0,,step_detached,0.6786115169525146,stripped_He_Core_C_depleted,8.656833509853186,-0.10116976730431385,5.416692333905913,-5.991742975273209,8.656833509853186,,6.698522427116984,0.09949456180985869,0.0,2.3743053556787802e-12,9.987797894498487e-100,0.999857999999993,0.0006302896027083021,0.002034978445446622,H-rich_Core_H_burning,2.9290860827434657,0.07986746361852409,2.0983441231609166,-12.794003472518215,0.0,,0.0,0.0,0.7316505515194924,0.26821034554798784,0.7506579999999996,0.2491734801046265,0.06397704232635662,2.200929425020358
261273,detached,CC1,2152134567.9005146,1.7159023955933808,0.0,,step_detached,0.6449055671691895,stripped_He_Core_C_depleted,6.8853455424491745,-0.007730746798294668,5.28092539032833,-6.141017236454035,6.8853455424491745,,5.036353133150004,0.08717798028016453,0.0,1.0972492802735692e-12,1.0000000000000006e-99,0.9998579999999994,0.0009358188111445874,0.0032319447996583444,H-rich_Core_H_burning,2.3880600305659936,0.03902739890598476,1.7789333837100227,-13.44317231523155,0.0,,0.0,0.0,0.7371399007520666,0.2627200467963534,0.7506579999999988,0.24917348010462703,0.04001181875459099,1.406994048341709
