binary_index,state,event,time,orbital_period,eccentricity,lg_mtransfer_rate,step_names,step_times,S1_state,S1_mass,S1_log_R,S1_log_L,S1_lg_mdot,S1_he_core_mass,S1_he_core_radius,S1_co_core_mass,S1_co_core_radius,S1_center_h1,S1_center_he4,S1_surface_h1,S1_surface_he4,S1_surf_avg_omega_div_omega_crit,S1_spin,S2_state,S2_mass,S2_log_R,S2_log_L,S2_lg_mdot,S2_he_core_mass,S2_he_core_radius,S2_co_core_mass,S2_co_core_radius,S2_center_h1,S2_center_he4,S2_surface_h1,S2_surface_he4,S2_surf_avg_omega_div_omega_crit,S2_spin
787316,RLO2,oRLO2,8850769299.606188,2.0864505132413527,0.0,,step_detached,0.26454949378967285,BH,4.337369808430666,-4.734898844970441,,-13.383947668776306,,,6.799431033093002,,,,,,,4.6441919899234136e-08,H-rich_Shell_H_burning,2.473147716146462,0.6127848255434328,1.9531710814373673,-11.27988487686166,0.22251675744140698,,0.0,0.0,8.383625736490681e-06,0.9861293997111428,0.7154999999934701,0.2702712346399694,0.27569052494704643,5.900624419968176
797031,initial_RLOF,,668544444.2594656,2.2002378195931995,0.6505868638393442,,step_detached,0.1267235279083252,BH,4.0842882658658715,-4.761008910413087,,,,,6.823968891681049,,,,,,,1.1102368019072112e-08,H-rich_Core_H_burning,2.6977211127133627,0.25682045933256437,1.768777023399671,,0.0,,0.0,0.0,0.6955814517289224,0.2900048060083472,0.7154999999972498,0.27027123463996994,0.062495337487395684,1.7742087331510394
821552,initial_RLOF,,9968893800.86698,2.831846961853385,0.6659308789689601,,step_detached,0.12191224098205566,BH,3.915383507179323,-4.77935098996622,,,,,6.665076094664499,,,,,,,5.6742519715450996e-09,H-rich_Core_H_burning,2.3427546365420806,0.22153675731801153,1.5304549506884004,,0.0,,0.0,0.0,0.7003277118631888,0.2851877465915676,0.7154999999842193,0.2702712346399698,0.04338586403935391,1.2235735465698117
823596,RLO2,oRLO2,10036006525.726908,1.390637521882712,0.0,,step_detached,0.21340394020080566,BH,4.164542261317257,-4.752558023458118,,-13.170633609429482,,,6.864919883969844,,,,,,,5.0101440295223395e-08,H-rich_Core_H_burning,2.1823408732190255,0.47599444809528046,1.588836578123006,-11.693592116390878,0.0,,0.0,0.0,0.18590040725349896,0.8002264740662285,0.7154999999722045,0.27027123463997,0.25936990912568114,6.319167328652045
827689,RLO2,oRLO2,1850592168.0493348,2.524710457708275,0.0,,step_detached,0.24939250946044922,BH,4.3245232792201405,-4.736187057785345,,-13.614192214790782,,,7.0018608284903365,,,,,,,1.8394277798814467e-07,H-rich_Shell_H_burning,2.235402123740306,0.6519528846181165,1.7727140276526667,-11.32876409547879,0.2017499714650801,,0.0,0.0,6.713281573712185e-10,0.9861364555994565,0.7154999999762743,0.27027123463997,0.2518266501918339,5.43501146778467
838767,RLO2,oRLO2,4139823213.859785,1.2526640368706332,0.0,,step_detached,0.19086599349975586,BH,4.33975004882992,-4.734660580358696,,-99.0,,,6.799313593667303,,,,,,,2.2130689344668687e-06,H-rich_Core_H_burning,2.651954773902711,0.4762786227957463,1.917836324794415,-11.472378186249506,0.0,,0.0,0.0,0.2730304502512503,0.7130966070792776,0.7154999999969709,0.2702712346399698,0.23320678537204076,5.773893574058606
844642,RLO2,oRLO2,9311063555.905285,5.6013550235103855,0.0,,step_detached,0.5208139419555664,BH,3.1968193960636073,-4.867407195525021,,-12.913755328795025,,,5.9236972301104345,,,,,,,7.653099207963229e-09,H-rich_Shell_H_burning,2.0582717856677926,0.8741260996819317,1.502620656202028,-11.365705817276412,0.23974185781716376,,0.0,0.0,0.0,0.9861352940808099,0.7130392605835942,0.27231697673216193,0.29478006575697874,53.09599453544939
845451,RLO2,oRLO2,4300050876.179337,3.66843312050672,0.0,,step_detached,0.2658393383026123,BH,4.324661365107808,-4.736173190596352,,-13.240596945550811,,,7.002130422325025,,,,,,,7.316198571348139e-09,H-rich_Shell_H_burning,2.368568383606745,0.7693132040262736,1.854869144203727,-11.154808573921532,0.23119999545960548,,0.0,0.0,3.4301359267962874e-21,0.9861372004983572,0.715499999986118,0.27027123463997005,0.22839088416759024,5.155472975867066
869906,RLO2,oRLO2,2439566436.590761,0.9974409098368319,0.0,,step_detached,0.17875003814697266,BH,4.501062470916717,-4.7188102564558525,,-99.0,,,7.147988610598575,,,,,,,1.2049902945614604e-05,H-rich_Core_H_burning,2.0947043820922637,0.3723604595705084,1.4789069365781355,-11.91802189256186,0.0,,0.0,0.0,0.33898179428902264,0.6471225833612313,0.7154999999652242,0.27027123463997016,0.27560908408310475,6.901793596946046
895474,RLO2,oRLO2,7163367189.426882,1.9796642394904094,0.0,,step_detached,0.19243073463439941,BH,4.4919188867743305,-4.719693391725078,,-13.755121501959996,,,6.90901957163156,,,,,,,4.6176102005728137e-07,H-rich_Core_H_burning,2.593798731611017,0.6046632505083404,1.9220498453048236,-11.301952880064825,0.0,,0.0,0.0,0.06963190405313291,0.9165019001643633,0.7154999999965984,0.27027123463996927,0.2921896385950412,7.042058885139242
897298,RLO2,oRLO2,799311601.8198389,1.1463861052907804,0.0,,step_detached,0.20175838470458984,BH,4.489263269130602,-4.719950222084892,,-13.571216479191696,,,6.9100002691880595,,,,,,,6.816334516753677e-08,H-rich_Core_H_burning,2.756871543272344,0.45630850875599493,1.9697019914770035,-11.582038400178458,0.0,,0.0,0.0,0.32388416990183655,0.6622399927938193,0.7154999999976056,0.27027123463997,0.2626456591794146,6.590206881299424
934041,RLO2,oRLO2,7196156680.14502,2.651643123801647,0.0,,step_detached,0.34111833572387695,BH,3.84296660628678,-4.787458686423949,,-13.072543980548723,,,6.61179416697631,,,,,,,1.7244240083018069e-12,H-rich_Shell_H_burning,2.322481115038029,0.6740110718080211,1.8413491400770596,-11.255175834239681,0.2113458502560967,,0.0,0.0,1.1439593340255681e-10,0.9861369571838743,0.7154999999827787,0.27027123463996944,0.21980514408537555,4.757777593086762
962284,RLO2,oRLO2,6059062692.393421,15.330844922314162,0.0,,step_detached,0.8229808807373047,BH,3.136509664076802,-4.875678667069354,,-12.140333869429728,,,5.859261993972322,,,,,,,2.265203181928435e-12,H-rich_Shell_H_burning,2.041742521393829,1.1646697941800082,1.9671125292861285,-10.584540832379943,0.27236373690151333,,0.0,0.0,0.0,0.9861351699810136,0.6997797339557682,0.2855837664770754,0.2949845785295716,76.61728171496341
964912,RLO2,oRLO2,4994244447.624013,4.200471209986379,0.0,,step_detached,0.290027379989624,BH,2.6010711564782,-4.956973063892674,,-12.766614293323157,,,5.266184279995593,,,,,,,1.1261663454392413e-07,H-rich_Shell_H_burning,3.002092806268761,0.859291549196667,2.285880020994983,-10.73499170643517,0.30852471642692236,,0.0,0.0,0.0,0.9861399049718715,0.7154999999989883,0.2702712346399696,0.22523666861954597,5.082413643226005
