binary_index,state,event,time,orbital_period,eccentricity,lg_mtransfer_rate,step_names,step_times,S1_state,S1_mass,S1_log_R,S1_log_L,S1_lg_mdot,S1_he_core_mass,S1_he_core_radius,S1_co_core_mass,S1_co_core_radius,S1_center_h1,S1_center_he4,S1_surface_h1,S1_surface_he4,S1_surf_avg_omega_div_omega_crit,S1_spin,S2_state,S2_mass,S2_log_R,S2_log_L,S2_lg_mdot,S2_he_core_mass,S2_he_core_radius,S2_co_core_mass,S2_co_core_radius,S2_center_h1,S2_center_he4,S2_surface_h1,S2_surface_he4,S2_surf_avg_omega_div_omega_crit,S2_spin
277127,detached,CC1,6377914347.052834,6.129945193927961,0.0,,step_detached,0.47043347358703613,stripped_He_Core_He_depleted,7.554845080104172,-0.4414917115326815,5.336426075144375,-5.010724265768066,7.554845080104172,,6.6619340865491585,0.11107137111597004,0.0,2.1131411111081744e-12,1.0000000000000004e-99,0.3621226164341004,2.994691784975411e-10,1.1896791115033314e-09,H-rich_Core_H_burning,1.9474675440410023,0.18242763953281435,1.2127671478744182,-12.393646752756684,0.0,,0.0,0.0,0.7037226025850171,0.28172206346100087,0.7154999999302811,0.2702712346399703,0.036724188351180825,1.0292271528416748
300689,detached,CC1,7277042362.617691,3.384109412839092,0.0,,step_detached,0.4394540786743164,stripped_He_Core_C_depleted,7.163892451064518,-0.32743393237545765,5.289606186690844,-4.7458520423326185,7.163892451064518,,5.795309449117477,0.09158711278976525,0.0,1.473079873133971e-12,1.0000000000000002e-99,0.8460950854698456,3.32908390901685e-08,1.1212551082386812e-07,H-rich_Core_H_burning,2.120805922260946,0.2000310290421895,1.360878420972653,-12.300750415215921,0.0,,0.0,0.0,0.7010541191756064,0.28442988388188395,0.7154999999672927,0.27027123463997016,0.040782997944434636,1.1449348499858547
379156,detached,CC1,2083792017.0202835,1.2129123149857028,0.0,,step_detached,0.4302048683166504,stripped_He_Core_He_depleted,7.685519466009704,-0.43302249924896213,5.347763356352024,-5.054102129058106,7.685519466009704,,6.823558081151905,0.11578332993147669,0.0,2.6196196585880144e-12,1.0000000000000002e-99,0.3296218107004953,1.0136225336822414e-06,4.025179064529395e-06,H-rich_Core_H_burning,1.8997423700531584,0.1780059001195532,1.169339747784856,-12.419843172897492,0.0,,0.0,0.0,0.7039730039493172,0.28146409116560134,0.7154999999030539,0.2702712346399701,0.05445496765306766,1.525818017663191
411727,detached,CC1,636576189.7001038,2.6057703955742273,0.0,,step_detached,0.45878148078918457,stripped_He_Core_C_depleted,7.496404980356483,-0.4433273785462229,5.330711013159644,-4.992515000363116,7.496404980356483,,6.62104932357997,0.11056370732163626,0.0,2.0726891554541148e-12,1.0000000000000006e-99,0.37969567500577633,2.1915728900964844e-08,8.64002470120001e-08,H-rich_Core_H_burning,1.9793980633499124,0.18591705052814184,1.2414126869670252,-12.37488688431662,0.0,,0.0,0.0,0.7025180237525458,0.2829378153906328,0.715499999946568,0.2702712346399703,0.04494671753445723,1.2597209170933212
442981,detached,CC1,18066810.05837838,5.629051917939184,0.0,,step_detached,0.35660457611083984,stripped_He_Core_He_depleted,8.4359221714217,-0.4076830533755228,5.40396794708905,-5.121662265203019,8.4359221714217,,6.90951719784798,0.0997878581017663,0.0,2.518034964195425e-13,1e-99,0.24746262290253904,7.357521909203193e-10,2.9751040714422716e-09,H-rich_Core_H_burning,2.9637434233818327,0.27933758886866805,1.9243865311747201,-12.051960005863574,0.0,,0.0,0.0,0.6954770545807466,0.29012942483908805,0.7154999999987863,0.27027123463997005,0.07782226219513896,2.2233850758476943
457940,detached,CC1,3378502510.6761556,1.5614538603487813,0.0,,step_detached,0.4773979187011719,stripped_He_Core_He_depleted,7.686461748256841,-0.4330134574743017,5.347854331480307,-5.054354559259087,7.686461748256841,,6.82390893508401,0.11576310999766846,0.0,2.614977031014673e-12,1.0000000000000002e-99,0.3294481503390577,2.9688702138390704e-07,1.178928681270897e-06,H-rich_Core_H_burning,1.9384885696769887,0.1817971687583334,1.2048444204454194,-12.398193337206617,0.0,,0.0,0.0,0.7032802012207813,0.28216570749098946,0.7154999999252025,0.2702712346399703,0.05084004558586375,1.424616998952131
464365,detached,CC1,3752248109.920186,25.899427723510115,0.0,,step_detached,0.3780357837677002,stripped_He_Core_C_depleted,7.187839891841978,-0.3955885447614561,5.283169578337909,-4.7713368700724095,7.187839891841978,,5.902315687550717,0.09042157981954736,6.185938383424569e-36,1.5996061073408429e-12,9.97904021752972e-100,0.65258129333179,1.0063123408429343e-15,3.711993302143075e-15,H-rich_Core_H_burning,1.6390725256581933,0.1565175591119953,0.9045472597089814,-12.561661938322311,0.0,,0.0,0.0,0.7052446506275843,0.2801543902044133,0.7154999997411564,0.27027123463996977,0.023646753737340324,0.665088422612835
467784,RLO2,oRLO2,4251118134.921961,1.7058151501935925,0.0,,step_detached,0.18033432960510254,NS,2.14624329414623,-4.7456867466967045,,-99.0,,,4.442758927114131,,,,,,,0.0,H-rich_Core_H_burning,5.191385751261153,0.7046626213764163,3.0970951317988633,-9.701231737248243,0.0,,0.0,0.0,0.20472756769823272,0.781410195288662,0.7154999999980274,0.2702712346399702,0.2547281716542635,6.177650864224539
495682,detached,CC1,5650854039.570912,4.487346754648072,0.0,,step_detached,0.621126651763916,stripped_He_Core_C_depleted,6.6002717867270855,-0.21482776742906898,5.250529140210594,-5.188135541383381,6.6002717867270855,,5.2393048276242045,0.09223861631980584,4.413932068607685e-29,1.0166398397214189e-12,1.0000000000000002e-99,0.9857999999967264,7.460784359697698e-08,2.2563372919159995e-07,H-rich_Core_H_burning,1.9984513524845504,0.18752643741197944,1.257973782182619,-12.36464518047454,0.0,,0.0,0.0,0.7028799091141013,0.28257641980977766,0.7154999999555848,0.27027123463997005,0.024254964508642504,0.6799161103526847
543603,detached,CC1,3509486399.951338,1.8944405749610753,0.0,,step_detached,0.4254481792449951,stripped_He_Core_He_depleted,8.574742450390948,-0.4082505760431678,5.414332798926661,-5.1084820037014325,8.574742450390948,,7.04197819994378,0.10051859082360241,0.0,2.537594441479103e-13,9.999999999999998e-100,0.24739721923596872,1.3855082772139167e-07,5.580608855253175e-07,H-rich_Core_H_burning,2.734941061841605,0.2586153520914993,1.790643250149813,-12.317701358309552,0.0,,0.0,0.0,0.6978006191934761,0.2877705577952989,0.7154999999974723,0.27027123463996977,0.09170475344590294,2.6075867399097175
