binary_index,state,event,time,orbital_period,eccentricity,lg_mtransfer_rate,step_names,step_times,S1_state,S1_mass,S1_log_R,S1_log_L,S1_lg_mdot,S1_he_core_mass,S1_he_core_radius,S1_co_core_mass,S1_co_core_radius,S1_center_h1,S1_center_he4,S1_surface_h1,S1_surface_he4,S1_surf_avg_omega_div_omega_crit,S1_spin,S2_state,S2_mass,S2_log_R,S2_log_L,S2_lg_mdot,S2_he_core_mass,S2_he_core_radius,S2_co_core_mass,S2_co_core_radius,S2_center_h1,S2_center_he4,S2_surface_h1,S2_surface_he4,S2_surf_avg_omega_div_omega_crit,S2_spin
277127,detached,,6377914347.052834,17.206798261943245,0.6405768291790552,,step_SN,0.004099369049072266,BH,3.9080603244428387,-4.780164038247711,,,,,6.6619340865491585,,,,,,,5.516884963175876e-10,H-rich_Core_H_burning,1.9474675440410023,0.18242763953281435,1.2127671478744182,,0.0,,0.0,0.0,0.7037226025850171,0.28172206346100087,0.7154999999302811,0.2702712346399703,0.036724188351180825,1.0292271528416748
300689,detached,,7277042362.617691,4.314119227404877,0.1838346253490253,,step_SN,0.0025980472564697266,BH,3.0906775021807222,-4.882071606255373,,,,,5.795309449117477,,,,,,,3.7615660164681246e-08,H-rich_Core_H_burning,2.120805922260946,0.2000310290421895,1.360878420972653,,0.0,,0.0,0.0,0.7010541191756064,0.28442988388188395,0.7154999999672927,0.27027123463997016,0.040782997944434636,1.1449348499858547
379156,detached,,2083792017.0202835,2.4488459513489027,0.28710256847023347,,step_SN,0.004119396209716797,BH,4.0836302518307015,-4.761078884633444,,,,,6.823558081151905,,,,,,,1.8640535545200417e-06,H-rich_Core_H_burning,1.8997423700531584,0.1780059001195532,1.169339747784856,,0.0,,0.0,0.0,0.7039730039493172,0.28146409116560134,0.7154999999030539,0.2702712346399701,0.05445496765306766,1.525818017663191
411727,detached,,636576189.7001038,10.076220986835924,0.5404755513675286,,step_SN,0.0038700103759765625,BH,3.855307888005599,-4.786066230193503,,,,,6.62104932357997,,,,,,,3.988358815549014e-08,H-rich_Core_H_burning,1.9793980633499124,0.18591705052814184,1.2414126869670252,,0.0,,0.0,0.0,0.7025180237525458,0.2829378153906328,0.715499999946568,0.2702712346399703,0.04494671753445723,1.2597209170933212
442981,detached,,18066810.05837838,4.212359667014158,0.5118793824128512,,step_SN,0.004639387130737305,BH,4.492275732160138,-4.7196588920312035,,,,,6.90951719784798,,,,,,,1.3912601647427477e-09,H-rich_Core_H_burning,2.9637434233818327,0.27933758886866805,1.9243865311747201,,0.0,,0.0,0.0,0.6954770545807466,0.29012942483908805,0.7154999999987863,0.27027123463997005,0.07782226219513896,2.2233850758476943
457940,detached,,3378502510.6761556,22.673619627527167,0.8112487792550122,,step_SN,0.0046100616455078125,BH,4.084192230639036,-4.7610191222435745,,,,,6.82390893508401,,,,,,,5.459763347208311e-07,H-rich_Core_H_burning,1.9384885696769887,0.1817971687583334,1.2048444204454194,,0.0,,0.0,0.0,0.7032802012207813,0.28216570749098946,0.7154999999252025,0.2702712346399703,0.05084004558586375,1.424616998952131
464365,detached,,3752248109.920186,190.29609203844817,0.7365786524787318,,step_SN,0.011185407638549805,BH,3.1717387236810524,-4.8708278925573945,,,,,5.902315687550717,,,,,,,1.4442002857226718e-15,H-rich_Core_H_burning,1.6390725256581933,0.1565175591119953,0.9045472597089814,,0.0,,0.0,0.0,0.7052446506275843,0.2801543902044133,0.7154999997411564,0.27027123463996977,0.023646753737340324,0.665088422612835
467784,detached,CC2,4512722806.030953,12.42200680648233,0.0,-98.99999999999999,step_CO_HMS_RLO,0.06824111938476562,BH,2.6969854028175777,-4.941246701193189,,-98.69897000433602,,,4.442758927114131,,,,,,,0.6070040070220548,H-rich_Core_H_burning,0.41948225343660983,-1.7349565581424182,-0.33158580598800924,-12.21211399376032,0.41948225343660983,0.015467079869848034,0.4137498208882041,0.009951885846081008,0.011481089688025995,2.146237422813679e-23,0.07045875927645213,0.9156159899825278,0.001371130443860519,0.019879414538260098
495682,detached,,5650854039.570912,11.747898320745946,0.35570786699387924,,step_SN,0.0015003681182861328,BH,2.5777945664456414,-4.960876993138852,,,,,5.2393048276242045,,,,,,,5.19499787637218e-08,H-rich_Core_H_burning,1.9984513524845504,0.18752643741197944,1.257973782182619,,0.0,,0.0,0.0,0.7028799091141013,0.28257641980977766,0.7154999999555848,0.27027123463997005,0.024254964508642504,0.6799161103526847
543603,detached,,3509486399.951338,30.606112194820202,0.8318074194816444,,step_SN,0.004969596862792969,BH,4.67126760513685,-4.7026905494382625,,,,,7.04197819994378,,,,,,,2.652919298211316e-07,H-rich_Core_H_burning,2.734941061841605,0.2586153520914993,1.790643250149813,,0.0,,0.0,0.0,0.6978006191934761,0.2877705577952989,0.7154999999974723,0.27027123463996977,0.09170475344590294,2.6075867399097175
571684,detached,,5580323571.534328,3.749132370304671,0.4506625247517421,,step_SN,0.003919839859008789,BH,3.842803612765813,-4.787477106747413,,,,,6.611597684895021,,,,,,,1.3212310249274537e-09,H-rich_Core_H_burning,1.9931936001897566,0.1868811194640499,1.2532618355795064,,0.0,,0.0,0.0,0.7032175791767219,0.2822360299013369,0.7154999999530963,0.27027123463997005,0.03798574744559141,1.0649080937003155
572991,detached,,2206456482.0972605,97.15041109405729,0.9264191773485083,,step_SN,0.0058100223541259766,BH,4.850892661371432,-4.686303632237625,,,,,7.178939672325383,,,,,,,6.216506428496183e-07,H-rich_Core_H_burning,2.9232477183676995,0.2759861885241332,1.901694848871865,,0.0,,0.0,0.0,0.6955359646064254,0.29006740122089736,0.7154999999985614,0.27027123463997005,0.11695547828780266,3.338411883974634
592501,detached,,3968277822.2227316,96.80511214315591,0.8919841324781409,,step_SN,0.008790254592895508,BH,4.322265011698128,-4.7364139057461765,,,,,7.000738364015777,,,,,,,3.623548484666646e-13,H-rich_Core_H_burning,2.46049803805278,0.2330406541239936,1.6133906105019995,,0.0,,0.0,0.0,0.6994527578257962,0.2860815662049334,0.7154999999925586,0.27027123463996977,0.04026979117768951,1.138255139145861
608998,detached,,3925850112.4656925,21.30299637402486,0.7505890419413171,,step_SN,0.0015799999237060547,BH,2.577794566445842,-4.960876993138818,,,,,5.2393048276242045,,,,,,,8.414151482121425e-07,H-rich_Core_H_burning,2.849636214411107,0.2733351510386224,1.8618491091591944,,0.0,,0.0,0.0,0.6900501668346787,0.29558959773475846,0.7154999999981443,0.27027123463997005,0.06359767184482563,1.8098286188784665
689764,detached,,9659349445.241863,25.968058575102848,0.8177354287660401,,step_SN,0.004174232482910156,BH,4.083937103593714,-4.761046252144062,,,,,6.8237496544746525,,,,,,,1.9609128471279392e-07,H-rich_Core_H_burning,1.907976995332505,0.17876630779875477,1.176959171260349,,0.0,,0.0,0.0,0.7039111715095416,0.2815273191090756,0.7154999999078127,0.2702712346399701,0.0467656124336096,1.3103410782588027
693622,detached,,7291424091.209475,115.27600308019068,0.5275348667559102,,step_SN,0.002663135528564453,BH,3.1731978675851416,-4.870628143309185,,,,,5.902285912708341,,,,,,,5.956724946611895e-16,H-rich_Core_H_burning,1.9695060094416523,0.18490169572568455,1.232685722894443,,0.0,,0.0,0.0,0.702724600856845,0.28272868046038696,0.7154999999418864,0.2702712346399705,0.025367949764294337,0.710908059307889
695566,detached,,3784251623.6230645,1.593836571271962,0.39280354359477515,,step_SN,0.004400730133056641,BH,4.078657604259262,-4.7616080484429,,,,,6.819653748789844,,,,,,,1.607614624908417e-07,H-rich_Core_H_burning,1.9604159203099987,0.18380566855796693,1.224541889980486,,0.0,,0.0,0.0,0.7032852513447869,0.282163615165871,0.7154999999375841,0.2702712346399705,0.047492141922902804,1.3308089238059546
725987,detached,,834718045.228658,31.306366747312932,0.7560270061744251,,step_SN,0.001516580581665039,BH,2.5777945664457422,-4.960876993138835,,,,,5.2393048276242045,,,,,,,2.1820888551919948e-07,H-rich_Core_H_burning,2.4472736668758337,0.2322241343177419,1.60456081510325,,0.0,,0.0,0.0,0.698792095273878,0.2867460525384274,0.715499999991642,0.27027123463996977,0.03481660658183376,0.9836761366165859
726773,detached,,8661439625.561312,12.03196685248969,0.39902700856958484,,step_SN,0.004209280014038086,BH,3.9317643277565293,-4.777537818997895,,,,,6.679075672137914,,,,,,,1.63670199631638e-10,H-rich_Core_H_burning,2.5009834456792897,0.23793540891499063,1.6414505783285969,,0.0,,0.0,0.0,0.6975467667098334,0.2880064004996571,0.7154999999948164,0.2702712346399698,0.04470238497363298,1.2641992900065995
755405,detached,,899669533.1609983,6.201866305035701,0.7164849794745132,,step_SN,0.0026390552520751953,BH,3.0907327161618645,-4.882063847790399,,,,,5.7960495546894135,,,,,,,1.0735629101356923e-06,H-rich_Core_H_burning,2.5218107530644494,0.24053194604212766,1.655766777042377,,0.0,,0.0,0.0,0.6964346103040427,0.2891293402701432,0.7154999999956982,0.27027123463997005,0.06464281528830262,1.8284506630566764
762839,detached,,563525211.9405029,16.027637275948244,0.3827956425183969,,step_SN,0.007749080657958984,BH,4.1698764096641145,-4.752002113897906,,,,,6.868825529673743,,,,,,,1.5855645882005628e-12,H-rich_Core_H_burning,2.601344043070313,0.24672382469045673,1.7071676663153983,,0.0,,0.0,0.0,0.6980261623856246,0.2875324057186115,0.7154999999966537,0.2702712346399698,0.04370182446760134,1.2388335416866822
782773,detached,,5827302600.416167,1.8100914005418762,0.5048776478085392,,step_SN,0.007634401321411133,BH,4.165716039110597,-4.752435634642881,,,,,6.865596474647347,,,,,,,2.8516744352735874e-07,H-rich_Core_H_burning,2.0728017090189255,0.19476335394827177,1.3211184294917777,,0.0,,0.0,0.0,0.7023952723003071,0.2830736082357538,0.7154999999633976,0.27027123463997027,0.05416921994050899,1.5199956655195004
787316,detached,,8308909402.708197,5.70864125411577,0.5035107869930051,,step_SN,0.004862546920776367,BH,4.337369808430666,-4.734898844970441,,,,,6.799431033093002,,,,,,,4.6441919899234136e-08,H-rich_Core_H_burning,2.4730111327492246,0.23435131287254163,1.6220464714076943,,0.0,,0.0,0.0,0.699201391868042,0.28633615291909287,0.715499999993426,0.2702712346399698,0.06801185995938851,1.9226535502881297
797031,detached,,668544444.2594656,2.2002378195931995,0.6505868638393442,,step_SN,0.0041844844818115234,BH,4.0842882658658715,-4.761008910413087,,,,,6.823968891681049,,,,,,,1.1102368019072112e-08,H-rich_Core_H_burning,2.6944332171846685,0.2566932452313992,1.7668285401535344,,0.0,,0.0,0.0,0.6953228010526924,0.2902651681830665,0.7154999999972297,0.27027123463996994,0.06249533748739534,1.7742087331510394
