binary_index,state,event,time,separation,orbital_period,eccentricity,rl_relative_overflow_1,rl_relative_overflow_2,lg_mtransfer_rate,step_names,step_times,V_sys_x,V_sys_y,V_sys_z,S1_state,S1_metallicity,S1_mass,S1_log_R,S1_log_L,S1_lg_mdot,S1_lg_system_mdot,S1_lg_wind_mdot,S1_he_core_mass,S1_he_core_radius,S1_c_core_mass,S1_c_core_radius,S1_o_core_mass,S1_o_core_radius,S1_co_core_mass,S1_co_core_radius,S1_center_h1,S1_center_he4,S1_center_c12,S1_center_n14,S1_center_o16,S1_surface_h1,S1_surface_he4,S1_surface_c12,S1_surface_n14,S1_surface_o16,S1_log_LH,S1_log_LHe,S1_log_LZ,S1_log_Lnuc,S1_c12_c12,S1_center_gamma,S1_avg_c_in_c_core,S1_surf_avg_omega,S1_surf_avg_omega_div_omega_crit,S1_total_moment_of_inertia,S1_log_total_angular_momentum,S1_spin,S1_conv_env_top_mass,S1_conv_env_bot_mass,S1_conv_env_top_radius,S1_conv_env_bot_radius,S1_conv_env_turnover_time_g,S1_conv_env_turnover_time_l_b,S1_conv_env_turnover_time_l_t,S1_envelope_binding_energy,S1_mass_conv_reg_fortides,S1_thickness_conv_reg_fortides,S1_radius_conv_reg_fortides,S1_lambda_CE_1cent,S1_lambda_CE_10cent,S1_lambda_CE_30cent,S1_lambda_CE_pure_He_star_10cent,S2_state,S2_metallicity,S2_mass,S2_log_R,S2_log_L,S2_lg_mdot,S2_lg_system_mdot,S2_lg_wind_mdot,S2_he_core_mass,S2_he_core_radius,S2_c_core_mass,S2_c_core_radius,S2_o_core_mass,S2_o_core_radius,S2_co_core_mass,S2_co_core_radius,S2_center_h1,S2_center_he4,S2_center_c12,S2_center_n14,S2_center_o16,S2_surface_h1,S2_surface_he4,S2_surface_c12,S2_surface_n14,S2_surface_o16,S2_log_LH,S2_log_LHe,S2_log_LZ,S2_log_Lnuc,S2_c12_c12,S2_center_gamma,S2_avg_c_in_c_core,S2_surf_avg_omega,S2_surf_avg_omega_div_omega_crit,S2_total_moment_of_inertia,S2_log_total_angular_momentum,S2_spin,S2_conv_env_top_mass,S2_conv_env_bot_mass,S2_conv_env_top_radius,S2_conv_env_bot_radius,S2_conv_env_turnover_time_g,S2_conv_env_turnover_time_l_b,S2_conv_env_turnover_time_l_t,S2_envelope_binding_energy,S2_mass_conv_reg_fortides,S2_thickness_conv_reg_fortides,S2_radius_conv_reg_fortides,S2_lambda_CE_1cent,S2_lambda_CE_10cent,S2_lambda_CE_30cent,S2_lambda_CE_pure_He_star_10cent
68561,detached,,3691714677.7910285,11.2939463665022,1.8492140024469004,0.3931893761453132,,,,step_SN,0.0035614967346191406,-76.82052351566942,-130.61582346271413,-104.8539278731316,BH,1.0,3.747349904543378,-4.798401050332594,,,,,,,,,,,6.526935361398342,,,,,,,,,,,,,,,,,,,,,,,8.267015867108075e-06,,,,,,,,,,,,,,,,H-rich_Core_H_burning,1.0,1.9115357333738787,0.17902634245615795,1.1801979219582557,,,-12.413590282899786,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.7040517639913826,0.2813864285763146,1.1669478575114645e-05,0.004073235253940839,0.00560742983761566,0.715499999909869,0.27027123463997016,,0.0007357524978486042,0.006088350054733857,1.1806844162500207,-37.46332703896704,-2.7505814221078255,1.1807353257686504,-98.09796930570008,0.04954849936452245,0.0,2.4686910739432973e-05,0.05280423474633695,1.9291787478266934e+54,49.6778392157779,1.4795639922242905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.827673805907769e+48,1.5909923090161181e-09,0.003777374660642544,1.4994975783378404,1.0329980156111553,1.0329980156111553,1.0329980156111553,1.0329980156111553
403504,detached,,6781736091.24437,16.367204122586887,2.973241018482294,0.30495255867257887,,,,step_SN,0.004926919937133789,-4.809876289097571,-106.1591562210363,27.02852113566238,BH,1.0,3.842918975092728,-4.787464069268782,,,,,,,,,,,6.611736749502988,,,,,,,,,,,,,,,,,,,,,,,1.4032669447703459e-08,,,,,,,,,,,,,,,,H-rich_Core_H_burning,1.0,2.819491184177622,0.2672740582348031,1.8420537110696467,,,-12.221585547314168,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.6956375001426642,0.28995784324124835,1.811070060274371e-05,0.0051371276029503,0.004382965608476737,0.7154999999979708,0.27027123463996994,,0.0007357524978486032,0.006088350054733844,1.8428037178519445,-35.272544628980015,-1.7123823166021734,1.8429246501011798,-92.32486272810135,0.03758922341055219,0.0,2.5087252230618725e-05,0.05992837701891181,4.762867137272153e+54,50.077321563095055,1.7062374132232005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4658237487142274e+49,1.2300280336026165e-09,0.0038971289333433437,1.8398560378272273,1.1053957760813693,1.1053957760813693,1.1053957760813693,1.1053957760813693
410679,detached,,2657450020.8111277,17.724856920529568,3.4365524319676903,0.03766153232464717,,,,step_SN,0.0044097900390625,4.2014092316981095,-89.05085693042224,21.57972427681063,BH,1.0,3.746920567896989,-4.798450810622751,,,,,,,,,,,6.5261972167646585,,,,,,,,,,,,,,,,,,,,,,,5.035025610819286e-08,,,,,,,,,,,,,,,,H-rich_Core_H_burning,1.0,2.5869672405141397,0.2455949090042652,1.6980495855496152,,,-12.384727405236232,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.6977808222389154,0.2877784815121989,1.6600500617091483e-05,0.0048913537332832616,0.004665863629560258,0.7154999999965638,0.27027123463996977,,0.0007357524978486027,0.006088350054733843,1.698794630107967,-35.660568931663796,-1.8996326094218172,1.698904104148529,-93.38125908421085,0.039901795825822706,0.0,2.256811872143185e-05,0.052221093286917646,3.865111083965244e+54,49.94065733792762,1.4795677591418652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.315528672226727e+49,1.2637650442997319e-09,0.0037606552593663464,1.749686011610317,1.0898366590263735,1.0898366590263735,1.0898366590263735,1.0898366590263735
563655,detached,,9633998224.760027,15.78454688648223,2.77829535584177,0.4514392761575939,,,,step_SN,0.003421783447265625,46.38068483527552,-124.2778864668795,39.07283677304644,BH,1.0,4.352769317723045,-4.7333596454678455,,,,,,,,,,,6.818643050490683,,,,,,,,,,,,,,,,,,,,,,,1.6785904622753553e-08,,,,,,,,,,,,,,,,H-rich_Core_H_burning,1.0,2.4911933735073313,0.2359780942117993,1.6343043823866175,,,-12.403211991320095,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.6992651336955472,0.28627364446276066,1.5845972845809422e-05,0.004750960985682731,0.0048273185059632935,0.715499999994402,0.2702712346399697,,0.0007357524978486027,0.006088350054733844,1.6350439592992483,-35.841450511769004,-1.9881098599760436,1.6351473813251862,-93.87122498116416,0.040964852205704,0.0,2.8389821450463283e-05,0.0647559658439595,3.526893649864242e+54,50.000555025291824,1.8314688007047542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.254623635251754e+49,1.2792483019973994e-09,0.0037674997905884876,1.7110910255182583,1.0833481697013374,1.0833481697013374,1.0833481697013374,1.0833481697013374
893211,detached,,8068771640.379369,4.7621899674800865,0.4594278680389347,0.917996303878587,,,,step_SN,0.005616664886474609,-20.33354402920997,-296.7838616733489,22.84351348067035,BH,1.0,4.6647512651265615,-4.7032968059181535,,,,,,,,,,,7.274812778078296,,,,,,,,,,,,,,,,,,,,,,,6.5836147682320635e-06,,,,,,,,,,,,,,,,H-rich_Core_H_burning,1.0,2.208363217465224,0.20823308682525601,1.429906719097967,,,-12.298486848161907,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.7013512625792567,0.28414151626748757,1.3919654480357522e-05,0.004439372734364762,0.0051859878043643065,0.7154999999741717,0.2702712346399702,,0.0007357524978486039,0.006088350054733854,1.4305720271633253,-36.48530068175198,-2.2951266044813594,1.430653720359288,-95.58560738483071,0.04461834785935993,0.0,3.4595726898040684e-05,0.0761536179845203,2.6595211030371804e+54,49.963825900841485,2.1416291554392783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0731850543877397e+49,1.3702368671297523e-09,0.0037106208124769824,1.604432336246655,1.0606727100683944,1.0606727100683944,1.0606727100683944,1.0606727100683944
954453,detached,,5513595006.287398,15.788740816497077,2.684976167305719,0.1732879222986159,,,,step_SN,0.005370140075683594,-31.025561683128,-88.03162300879862,36.79348243747441,BH,1.0,4.495785507048598,-4.719319714114256,,,,,,,,,,,7.147603557367255,,,,,,,,,,,,,,,,,,,,,,,3.1937839962928874e-07,,,,,,,,,,,,,,,,H-rich_Core_H_burning,1.0,2.838025555317277,0.2680074752698849,1.8523142834945252,,,-12.198986533898067,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.6969018122330317,0.28868463971256675,1.795234652244432e-05,0.005075092604925893,0.004454073887758163,0.7154999999980773,0.27027123463996994,,0.0007357524978486033,0.006088350054733844,1.8530826064816008,-35.24233740703558,-1.7007886266677856,1.8532039088696701,-92.245242195244,0.03740980055210419,0.0,3.338950227512884e-05,0.07970153940099074,4.826462155126958e+54,50.20723885042054,2.2712535879504947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4797140942680476e+49,1.2195565229911925e-09,0.0038716190780368996,1.84306927867342,1.1075928279310907,1.1075928279310907,1.1075928279310907,1.1075928279310907
